#{"t_start": 1635085209.065227, "env_id": null}
r,l,t,is_success
-7.178012,26,10851.886666,1
-6.042091,20,10854.224481,1
-3.984451,14,10855.850898,1
-2.811161,13,10857.414072,1
-5.085829,16,10859.272291,1
-8.748926,25,10862.028294,1
-5.0306,16,10863.864517,1
-5.059229,16,10865.762697,1
-6.185558,23,10868.403983,1
-5.454808,17,10870.474729,1
-4.349778,14,10872.153064,1
-5.418888,18,10874.201229,1
-4.671839,15,10876.175092,1
-3.110384,14,10877.822388,1
-6.67115,19,10879.9357,1
-11.593315,35,10883.833263,1
-4.771383,15,10885.540891,1
-6.650695,26,10888.599092,1
-7.63712,20,10890.986435,1
-7.405149,19,10893.120443,1
-4.027386,13,10894.625556,1
-5.535718,16,10896.471577,1
-7.491824,19,10898.724959,1
-6.965403,25,10901.518298,1
-5.949065,18,10903.84888,1
-3.838679,15,10905.534375,1
-3.927834,17,10907.465809,1
-4.014021,17,10909.392931,1
-14.526387,18,10911.425309,0
-5.806421,23,10914.072699,1
-5.020228,21,10916.535814,1
-3.857098,14,10918.124511,1
-3.815927,14,10919.737082,1
-15.135015,43,10924.457957,1
-4.919417,18,10926.577948,1
-4.769943,15,10928.343425,1
-3.893168,14,10929.9188,1
-5.02447,16,10931.86222,1
-8.103792,20,10934.131114,1
-5.333401,16,10935.96444,1
-10.618305,18,10938.092075,0
-9.325084,35,10942.182579,1
-8.47725,21,10944.575329,1
-3.275052,13,10946.155351,1
-2.040712,10,10947.305048,1
-8.254059,21,10949.65376,1
-5.317306,16,10951.492504,1
-5.247255,20,10953.965163,1
-8.065067,33,10957.619818,1
-6.490755,24,10960.393485,1
-5.94131,17,10962.30898,1
-7.385582,27,10965.287391,1
-9.932418,22,10967.900116,1
-4.480726,15,10969.649725,1
-4.051763,14,10971.268882,1
-10.664054,21,10973.662476,0
-6.500636,24,10976.442627,1
-7.159873,19,10978.586007,1
-2.614888,12,10979.955122,1
-7.687787,19,10982.092314,1
-11.079344,34,10985.870506,1
-2.820121,14,10987.597194,1
-2.757147,13,10989.259745,1
-7.646944,19,10991.610335,1
-4.664748,20,10993.997716,1
-5.36204,16,10995.974944,1
-5.750738,22,10998.832879,1
-8.93717,21,11001.619102,1
-4.348197,19,11003.917116,1
-10.662296,34,11008.00971,1
-8.5976,20,11010.636936,1
-5.35462,16,11012.467333,1
-6.336899,24,11015.12213,1
-5.20439,16,11017.078721,1
-6.903186,26,11020.143553,1
-4.709451,15,11021.921855,1
-6.067043,17,11024.044568,1
-5.140167,16,11026.232877,1
-4.956863,16,11028.418778,1
-3.812736,14,11030.221288,1
-6.631632,17,11032.335955,1
-5.671527,22,11035.404697,1
-9.28933,21,11038.152464,1
-10.277748,15,11040.122927,0
-7.492633,18,11042.463668,1
-6.510564,19,11044.852615,1
-8.599645,20,11047.25771,1
-6.39275,17,11049.364966,1
-3.131456,13,11050.99444,1
-7.283467,19,11053.339514,1
-6.974166,23,11056.294366,1
-4.868641,16,11058.249803,1
-7.721248,20,11060.678118,1
-7.035344,25,11064.092659,1
-7.148596,19,11066.718961,1
-6.684574,25,11070.030967,1
-4.85564,21,11072.584077,1
-7.177662,18,11074.785279,1
-4.75574,16,11076.715823,1
-6.829321,25,11079.983059,1
-9.089032,30,11083.627551,1
-7.208985,25,11086.635429,1
-6.575213,18,11088.834637,1
-3.101229,13,11090.487514,1
-5.298045,19,11092.949527,1
-8.786393,30,11096.562415,1
-3.662304,14,11098.315685,1
-5.942716,22,11100.992192,1
-5.795047,16,11102.932187,1
-2.284323,11,11104.31556,1
-4.927924,15,11106.236589,1
-4.373111,15,11108.224711,1
-5.437525,19,11110.53644,1
-5.106725,20,11113.154549,1
-5.69002,17,11115.269149,1
-5.482759,16,11117.371787,1
-6.775803,22,11120.085053,1
-5.22533,19,11122.394849,1
-7.470731,29,11126.036801,1
-8.103974,38,11130.646382,1
-5.982395,18,11133.013639,1
-3.685595,14,11134.918546,1
-9.070116,30,11138.548596,1
-7.099038,18,11140.919037,1
-11.463543,34,11145.189372,1
-6.829957,25,11148.284993,1
-3.145531,14,11150.008991,1
-2.883251,12,11151.542059,1
-2.944173,14,11153.281599,1
-3.019798,13,11154.941364,1
-9.760467,27,11158.45719,1
-7.517468,24,11161.331255,1
-6.990688,26,11164.434271,1
-4.660682,19,11167.147649,1
-5.985227,17,11169.329021,1
-3.748142,15,11171.164391,1
-5.798879,19,11173.529927,1
-11.985212,35,11177.727712,1
-12.399906,48,11183.525507,1
-8.492151,28,11187.062692,1
-6.550796,18,11189.294694,1
-4.593198,16,11191.3481,1
-7.357408,41,11196.57264,1
-7.361205,19,11198.909187,1
-4.06222,13,11200.526227,1
-3.983055,15,11202.345054,1
-9.092834,23,11205.136988,1
-7.033459,20,11207.706254,1
-1.547303,9,11208.950223,1
-21.644343,100,11221.174859,0
-13.776007,40,11225.960717,1
-6.28954,23,11228.738211,1
-12.463569,34,11233.201662,1
-4.984698,19,11235.889535,1
-11.883289,52,11242.266183,1
-12.170578,36,11246.549467,1
-4.393577,16,11248.554385,1
-7.950432,28,11252.11157,1
-3.400422,14,11253.853516,1
-4.889303,18,11256.156525,1
-4.330607,15,11258.155421,1
-6.537371,17,11260.240823,1
-5.658863,16,11262.349098,1
-12.949846,38,11266.895153,1
-7.436221,28,11270.587903,1
-8.854141,30,11274.499526,1
-6.882102,18,11276.713414,1
-2.905455,12,11278.220391,1
-6.238284,17,11280.357429,1
-8.863088,28,11283.959018,1
-3.857197,15,11285.81871,1
-9.343755,21,11288.60442,1
-7.308232,18,11291.014826,1
-4.682608,17,11293.231369,1
-4.256526,14,11294.989158,1
-4.527475,19,11297.289279,1
-6.131257,23,11300.120366,1
-9.066291,34,11304.801592,1
-5.074595,18,11306.986288,1
-6.443035,29,11310.535024,1
-3.914402,14,11312.274519,1
-11.761314,35,11317.244803,1
-2.948922,12,11318.898812,1
-7.072804,23,11321.896201,1
-9.939591,22,11324.646335,1
-7.923726,19,11326.994462,1
-5.269112,17,11328.906625,1
-7.900415,27,11332.020128,1
-9.665377,21,11334.84645,1
-11.446719,59,11342.787235,1
-8.553769,12,11344.284199,0
-5.695958,16,11346.527629,1
-10.066811,22,11349.462412,1
-1.467337,9,11350.576954,1
-10.876913,35,11354.971912,1
-5.175886,21,11357.32995,1
-3.156598,12,11358.745781,1
-18.705488,100,11370.790855,0
-7.044788,26,11373.815494,1
-4.815069,16,11375.721456,1
-7.896514,25,11378.588724,1
-12.843715,36,11382.846374,1
-2.79696,13,11384.375243,1
-3.994939,15,11386.132601,1
-3.299588,14,11387.787829,1
-5.722739,23,11390.574338,1
-4.644717,15,11392.339794,1
-3.854244,13,11394.081137,1
-3.450816,13,11395.568398,1
-5.314604,15,11397.3018,1
-5.336881,24,11399.930321,1
-6.8224,25,11402.885999,1
-5.30374,21,11405.429857,1
-8.682815,21,11407.834376,1
-3.507789,14,11409.44329,1
-4.902222,15,11411.133868,1
-4.932674,20,11413.365561,1
-2.785464,14,11414.946853,1
-5.535347,18,11417.048686,1
-7.976362,23,11419.664035,1
-4.978022,17,11421.587778,1
-8.85545,29,11424.93268,1
-8.638188,28,11427.987513,1
-8.612288,28,11431.121802,1
-5.999434,17,11433.084995,1
-7.182687,27,11436.203785,1
-3.897189,14,11437.889504,1
-5.716392,23,11440.491181,1
-5.186028,16,11442.3092,1
-11.37481,33,11445.949744,1
-2.795126,12,11447.357372,1
-7.814387,27,11450.55153,1
-16.689155,100,11461.710803,0
-3.585392,13,11463.232986,1
-6.437471,20,11465.462491,1
-2.963664,13,11466.930264,1
-3.760679,13,11468.428236,1
-8.354449,29,11471.869634,1
-8.034671,28,11475.158024,1
-5.272223,16,11476.938639,1
-4.881212,18,11478.939865,1
-9.174167,52,11484.677869,1
-7.843926,36,11488.801855,1
-7.008843,19,11491.112939,1
-6.509209,17,11493.047844,1
-3.702764,13,11494.677364,1
-7.472417,19,11496.8134,1
-3.931171,17,11498.717761,1
-5.753497,21,11501.071861,1
-4.524932,15,11502.764345,1
-17.484703,100,11513.660567,0
-8.588535,22,11516.650302,1
-5.108112,16,11518.64015,1
-5.726754,19,11520.780881,1
-5.302022,19,11523.003237,1
-13.089966,38,11527.490364,1
-1.876257,10,11528.665935,1
-3.844009,15,11530.360669,1
-4.09976,15,11532.054804,1
-5.709988,20,11534.263928,1
-5.812426,22,11536.689186,1
-7.192695,25,11539.584713,1
-8.854744,20,11541.803286,1
-5.334021,19,11543.925313,1
-6.111866,17,11545.89961,1
-6.977614,18,11547.937439,1
-2.558634,11,11549.19624,1
-5.479073,16,11551.121941,1
-7.97882,20,11553.347621,1
-5.85645,19,11555.602117,1
-8.400851,21,11557.993138,1
-4.928803,17,11559.88959,1
-5.987429,17,11561.914485,1
-4.092555,14,11563.51776,1
-3.597587,16,11565.319544,1
-5.691839,16,11567.422042,1
-3.383852,14,11569.075886,1
-2.133808,11,11570.332129,1
-8.237196,12,11571.863151,0
-2.042837,11,11573.119386,1
-6.920688,26,11576.379649,1
-2.973532,13,11577.874461,1
-3.316031,13,11579.609292,1
-18.15472,100,11591.014771,0
-6.871499,25,11593.813432,1
-2.431012,11,11595.081502,1
-5.785959,22,11597.598764,1
-2.326063,10,11598.753535,1
-6.895001,22,11601.190635,1
-6.452443,25,11603.973049,1
-5.744427,17,11605.940938,1
-4.180021,15,11607.647194,1
-4.731159,16,11609.433921,1
-2.498371,12,11610.975142,1
-5.50641,22,11613.412468,1
-4.121975,14,11614.984524,1
-8.229387,19,11617.153895,1
-5.604111,16,11619.221344,1
-5.511221,20,11621.476862,1
-5.033762,17,11623.39811,1
-6.742719,18,11625.406583,1
-5.960801,17,11627.341446,1
-9.736152,31,11630.738677,1
-6.383636,25,11633.567347,1
-9.112467,25,11636.313278,1
-5.933295,23,11638.92721,1
-3.158108,14,11640.706938,1
-6.690695,25,11643.450082,1
-4.109559,14,11645.04608,1
-3.805552,13,11646.513207,1
-2.02748,10,11647.750021,1
-6.914482,26,11650.715638,1
-5.019819,15,11652.557395,1
-6.918857,18,11654.567306,1
-3.917567,15,11656.30424,1
-6.413893,18,11658.320849,1
-8.564969,20,11660.539889,1
-3.460392,13,11662.069536,1
-4.239563,15,11663.788542,1
-5.202839,16,11665.579825,1
-5.728164,29,11669.020634,1
-8.631371,28,11672.273596,1
-5.257448,17,11674.295712,1
-6.24674,17,11676.227128,1
-2.706963,11,11677.60544,1
-11.065533,33,11681.328663,1
-7.217264,20,11683.54402,1
-5.178203,16,11685.399998,1
-6.397737,35,11689.304223,1
-7.99798,29,11692.564012,1
-8.091544,26,11695.43798,1
-5.486325,18,11697.433542,1
-5.781571,19,11699.586627,1
-7.779821,19,11701.819303,1
-5.926479,16,11703.626197,1
-9.040868,29,11706.976394,1
-6.002822,20,11709.193982,1
-11.286818,35,11713.15349,1
-7.064076,27,11716.478599,1
-9.5527,21,11718.820046,1
-5.748327,16,11720.707061,1
-12.700139,60,11727.613272,1
-6.522568,26,11730.749302,1
-4.327049,15,11732.41135,1
-1.962713,9,11733.444163,1
-6.087362,20,11735.719716,1
-8.152425,20,11737.949152,1
-5.874024,19,11740.208343,1
-4.345651,15,11741.958762,1
-8.428198,20,11744.286357,1
-4.090918,16,11746.283217,1
-4.152301,18,11748.259113,1
-5.828478,27,11751.215479,1
-13.040963,38,11755.336793,1
-5.725955,16,11757.182393,1
-9.485513,26,11760.089436,1
-6.099584,23,11762.613606,1
-2.8615,12,11764.043574,1
-15.087019,42,11768.628039,1
-8.561629,19,11770.82978,1
-4.265993,14,11772.510033,1
-4.856189,16,11774.330812,1
-4.074943,13,11775.819059,1
-7.718459,25,11778.623058,1
-4.678336,15,11780.314213,1
-7.904429,20,11782.638323,1
-2.729089,13,11784.330722,1
-7.956962,25,11787.220025,1
-4.401946,17,11789.287953,1
-5.923991,16,11791.097111,1
-7.387714,27,11794.112815,1
-4.990107,17,11796.028514,1
-7.877448,19,11798.461781,1
-7.818137,19,11800.644667,1
-7.264176,26,11803.657651,1
-6.04708,23,11806.406514,1
-4.795257,15,11808.167249,1
-9.830837,31,11811.872824,1
-8.377799,38,11816.26284,1
-13.042735,19,11818.469387,0
-3.357715,13,11819.950567,1
-5.99091,16,11821.825772,1
-6.224797,17,11823.746541,1
-7.083898,26,11826.666795,1
-9.038365,30,11830.137465,1
-6.926122,19,11832.239104,1
-4.168985,15,11833.937462,1
-3.457918,13,11835.583614,1
-3.364869,15,11837.26848,1
-6.876635,18,11839.256391,1
-4.23869,15,11840.980937,1
-8.887198,29,11844.272238,1
-6.950939,25,11847.055316,1
-7.399268,18,11849.257539,1
-5.068327,20,11851.540282,1
-5.743969,20,11853.851937,1
-5.620926,20,11856.076128,1
-5.661884,16,11857.867747,1
-9.028473,33,11861.521889,1
-8.612137,26,11864.627141,1
-4.25107,17,11866.558673,1
-9.959926,31,11870.038969,1
-7.77432,36,11873.989041,1
-7.73896,34,11877.700953,1
-5.840832,23,11880.342298,1
-8.289827,28,11883.548413,1
-7.780671,25,11886.434851,1
-1.947377,9,11887.481275,1
-11.023907,34,11891.392466,1
-5.796287,17,11893.434143,1
-3.196599,15,11895.318449,1
-11.289189,32,11898.880849,1
-8.501052,20,11901.11063,1
-4.445065,16,11902.910448,1
-5.005469,16,11904.691533,1
-6.047439,22,11907.118243,1
-9.916375,18,11909.312966,0
-6.615728,26,11912.29055,1
-10.076114,32,11915.848366,1
-6.771041,18,11917.83298,1
-6.051878,21,11920.304404,1
-6.37357,20,11922.569567,1
-5.976222,20,11924.798301,1
-7.033278,31,11928.265115,1
-8.08903,19,11930.380839,1
-4.407877,15,11932.050047,1
-6.17658,17,11933.954512,1
-4.21519,14,11935.660078,1
-7.375427,19,11937.791444,1
-9.63739,22,11940.475727,1
-4.237188,14,11942.262575,1
-3.807492,15,11944.060561,1
-6.391245,19,11946.213899,1
-5.828342,17,11948.42552,1
-3.729907,13,11950.015064,1
-11.362426,22,11952.457236,0
-4.287511,14,11954.092481,1
-7.513464,27,11957.134858,1
-12.806429,35,11961.057062,1
-6.735287,17,11963.080999,1
-5.461308,22,11965.501282,1
-8.78187,29,11969.056167,1
-6.403717,18,11971.050879,1
-1.934157,10,11972.220703,1
-2.823971,13,11973.694586,1
-6.772276,26,11976.629878,1
-4.139465,14,11978.292662,1
-7.847864,19,11980.586737,1
-7.844741,34,11984.482848,1
-4.899833,18,11986.528395,1
-8.203045,20,11988.915766,1
-9.030455,16,11990.743253,0
-4.110418,13,11992.340692,1
-7.317739,18,11994.349667,1
-8.857011,20,11996.588463,1
-10.339892,22,11999.033077,1
-2.933099,13,12000.523904,1
-5.39637,16,12002.301274,1
-6.578336,24,12005.343802,1
-3.879431,17,12007.316523,1
-7.923935,19,12009.647569,1
-4.720955,16,12011.476167,1
-3.543981,13,12013.047284,1
-4.991297,17,12014.974679,1
-6.304026,17,12017.07329,1
-5.577843,16,12019.127133,1
-6.557448,28,12022.203137,1
-4.343268,15,12023.927236,1
-6.907891,18,12026.014149,1
-7.129535,18,12028.115949,1
-6.433543,17,12030.051391,1
-6.004128,23,12032.61373,1
-7.190539,18,12034.857905,1
-3.962626,15,12036.627603,1
-5.941191,23,12039.333876,1
-6.495394,28,12042.469867,1
-8.929215,21,12044.970031,1
-8.877591,22,12047.74319,1
-10.792094,28,12050.804879,1
-4.371551,18,12052.889434,1
-4.010422,15,12054.578155,1
-5.600477,16,12056.595174,1
-17.394336,44,12061.413652,1
-2.205366,11,12062.656452,1
-6.850281,17,12064.56064,1
-6.999805,28,12067.872426,1
-9.532541,15,12069.651827,0
-5.101798,17,12071.865975,1
-4.799729,15,12073.761595,1
-10.241535,23,12076.30917,1
-4.598039,16,12078.135578,1
-5.048797,16,12080.083853,1
-3.965526,15,12081.824333,1
-6.71774,24,12084.575874,1
-9.215215,32,12088.058539,1
-4.806734,16,12089.868194,1
-10.598774,10,12091.144062,0
-12.374025,64,12098.201352,1
-4.858067,16,12100.068829,1
-6.569319,27,12103.036242,1
-2.458543,11,12104.27818,1
-4.168276,14,12105.849495,1
-7.276523,19,12107.966518,1
-2.902157,12,12109.323801,1
-11.813504,33,12113.077313,1
-8.845001,20,12115.403142,1
-6.552561,24,12118.025015,1
-9.050256,29,12121.30468,1
-10.641265,29,12124.950686,1
-4.735367,15,12126.682083,1
-8.437293,20,12128.90411,1
-4.131808,16,12130.75492,1
-12.238159,23,12133.298688,0
-4.052164,17,12135.249234,1
-8.217133,26,12138.168531,1
-6.476785,25,12141.094513,1
-1.81763,10,12142.252264,1
-6.161499,23,12144.826598,1
-4.522627,16,12146.691931,1
-2.807853,13,12148.214332,1
-7.437591,26,12151.143529,1
-5.413574,16,12153.071532,1
-4.173264,14,12154.735526,1
-6.791497,18,12156.755483,1
-7.195808,26,12159.672727,1
-7.087928,26,12162.568038,1
-2.23325,11,12163.905554,1
-5.784277,16,12165.724323,1
-4.339287,14,12167.471457,1
-9.852508,31,12170.862457,1
-11.678742,22,12173.519272,0
-5.697441,16,12175.373071,1
-12.746556,25,12178.391028,0
-13.132708,36,12182.418761,1
-7.103259,19,12184.553868,1
-6.262671,17,12186.5967,1
-6.166435,17,12188.74173,1
-10.581978,23,12191.498393,1
-5.177222,19,12193.615294,1
-3.606185,13,12195.203619,1
-3.745395,13,12196.839342,1
-5.500496,21,12199.231129,1
-6.238586,17,12201.314596,1
-11.223976,24,12204.144091,1
-8.812699,31,12207.861425,1
-6.506609,20,12210.055755,1
-8.10704,28,12213.166104,1
-4.606156,15,12214.868404,1
-7.256717,19,12217.319308,1
-10.012661,16,12219.294459,0
-3.917932,14,12220.880851,1
-2.591626,13,12222.404496,1
-4.138581,14,12224.150605,1
-8.134581,10,12225.504575,0
-9.18624,30,12228.856984,1
-4.257146,15,12230.724197,1
-6.149574,23,12233.264349,1
-10.469631,26,12236.336274,1
-6.752945,23,12238.934619,1
-4.104287,16,12240.772027,1
-6.142457,24,12243.435024,1
-6.538641,21,12245.780165,1
-9.512882,17,12247.839552,0
-7.002406,22,12250.483698,1
-3.954642,14,12252.077773,1
-3.486539,15,12253.806494,1
-3.575663,14,12255.386659,1
-4.783419,15,12257.095777,1
-8.361599,20,12259.636835,1
-9.518066,14,12261.28374,0
-5.893701,19,12263.431004,1
-6.927893,18,12265.628286,1
-6.15819,20,12267.931487,1
-5.097065,15,12269.609727,1
-5.845312,22,12272.045017,1
-9.738093,8,12273.109684,0
-10.284603,23,12275.7294,1
-6.063598,18,12277.744309,1
-2.546483,13,12279.270006,1
-5.396826,17,12281.175331,1
-5.847529,17,12283.090379,1
-2.011493,10,12284.262251,1
-8.284708,27,12287.509724,1
-12.165711,34,12291.21516,1
-5.340522,15,12292.941169,1
-8.32165,21,12295.291089,1
-3.339694,13,12296.896713,1
-3.541059,14,12298.480574,1
-4.850884,15,12300.283498,1
-9.161028,8,12301.363036,0
-4.011522,14,12303.04972,1
-5.322618,15,12304.757935,1
-5.087029,23,12307.42878,1
-5.564347,18,12309.588352,1
-7.749311,19,12311.727983,1
-7.554414,19,12314.070585,1
-7.712423,28,12317.234519,1
-2.420064,11,12318.608529,1
-4.61665,14,12320.197968,1
-6.950599,18,12322.382123,1
-9.283989,22,12324.818459,1
-6.489784,18,12326.999838,1
-8.218402,20,12329.212386,1
-8.186672,22,12331.62729,1
-11.273673,24,12334.51327,1
-2.698461,11,12335.786109,1
-2.451242,13,12337.269708,1
-5.238277,17,12339.218831,1
-9.379783,21,12341.830139,1
-11.358268,34,12345.875732,1
-6.44862,17,12347.798005,1
-6.3386,17,12349.811286,1
-9.903792,31,12353.262789,1
-6.569383,22,12355.737778,1
-4.89759,15,12357.521108,1
-7.045138,18,12359.543812,1
-6.442262,24,12362.214253,1
-5.549509,16,12364.029303,1
-16.323547,53,12369.789882,1
-3.457996,14,12371.373689,1
-4.966874,15,12373.171494,1
-6.073916,19,12375.30823,1
-9.355444,21,12377.616135,1
-11.35635,36,12381.654836,1
-6.060506,23,12384.283535,1
-5.001271,15,12386.075442,1
-3.487097,13,12387.604333,1
-4.800927,15,12389.333687,1
-3.090028,13,12390.800284,1
-2.188063,12,12392.155023,1
-3.931932,15,12393.858379,1
-3.501349,14,12395.579249,1
-2.763152,14,12397.137106,1
-9.51452,21,12399.484178,1
-4.482701,17,12401.446171,1
-11.088046,35,12405.447613,1
-5.703038,16,12407.287959,1
-7.466001,25,12410.06707,1
-3.625947,14,12411.737427,1
-9.482388,20,12414.119545,1
-4.100534,16,12416.148688,1
-10.926944,33,12419.840406,1
-2.413837,11,12421.176843,1
-7.138142,19,12423.337045,1
-3.677054,14,12424.919126,1
-4.342762,16,12426.797741,1
-7.863105,20,12429.01475,1
-12.235296,36,12432.91978,1
-5.8769,17,12434.828733,1
-8.513946,28,12438.049445,1
-3.663999,15,12439.740481,1
-9.803849,32,12443.389239,1
-5.500656,16,12445.199564,1
-8.984862,26,12448.105857,1
-5.946633,23,12450.745226,1
-3.794888,15,12452.488767,1
-2.618149,12,12453.880785,1
-7.699236,28,12457.075772,1
-3.530116,14,12458.651343,1
-12.000654,52,12464.333278,1
-9.882453,22,12466.787564,1
-5.276574,15,12468.50468,1
-4.83554,16,12470.310457,1
-6.13828,25,12473.061375,1
-3.869068,14,12474.714628,1
-5.293203,16,12476.58325,1
-5.350524,17,12478.582324,1
-5.06092,15,12480.264016,1
-5.544539,16,12482.076259,1
-12.447003,23,12484.721296,0
-7.934019,20,12487.325291,1
-5.294163,15,12489.242437,1
-3.214175,12,12490.781433,1
-7.604011,20,12492.987448,1
-4.357063,14,12494.615108,1
-8.033435,20,12496.937316,1
-11.47968,34,12501.339381,1
-8.863228,21,12503.687827,1
-5.24978,17,12505.585614,1
-3.35454,15,12507.320427,1
-3.83927,13,12509.001125,1
-12.185855,34,12512.873628,1
-9.815531,21,12515.252137,1
-5.267229,18,12517.318295,1
-4.126895,15,12519.026569,1
-4.530318,15,12520.911298,1
-5.161655,17,12522.807222,1
-4.550838,15,12524.628222,1
-8.919765,20,12527.130954,1
-2.820483,13,12528.641695,1
-9.807719,18,12530.706738,0
-9.820135,30,12533.984655,1
-9.069536,16,12535.807603,0
-6.529984,17,12537.862706,1
-2.228942,11,12539.126292,1
-4.485096,17,12541.149629,1
-10.280071,24,12544.094388,1
-9.828428,12,12545.529626,0
-10.077142,32,12549.43466,1
-4.29348,14,12551.018284,1
-5.069624,16,12552.904869,1
-5.126151,17,12554.79215,1
-2.299613,11,12556.067801,1
-3.929869,17,12558.011798,1
